
jobId,companyId,jobType,degree,major,industry,yearsExperience,milesFromMetropolis
JOB1362684410426,COMP22,CFO,BACHELORS,BIOLOGY,WEB,7,92
JOB1362684410427,COMP59,MANAGER,HIGH_SCHOOL,NONE,WEB,22,35
JOB1362684410428,COMP47,JUNIOR,NONE,NONE,WEB,20,99
JOB1362684410429,COMP57,JANITOR,NONE,NONE,AUTO,6,26
JOB1362684410430,COMP59,CEO,BACHELORS,BIOLOGY,EDUCATION,12,62
JOB1362684410431,COMP13,JUNIOR,HIGH_SCHOOL,NONE,SERVICE,9,65
JOB1362684410432,COMP11,CTO,BACHELORS,NONE,WEB,11,7
JOB1362684410433,COMP48,MANAGER,NONE,NONE,WEB,13,64
JOB1362684410434,COMP48,MANAGER,BACHELORS,BUSINESS,OIL,13,85
JOB1362684410435,COMP60,CFO,MASTERS,CHEMISTRY,EDUCATION,16,66
JOB1362684410436,COMP33,CFO,DOCTORAL,PHYSICS,OIL,2,34
JOB1362684410437,COMP41,CFO,HIGH_SCHOOL,NONE,EDUCATION,13,97
JOB1362684410438,COMP54,SENIOR,BACHELORS,MATH,WEB,12,47
JOB1362684410439,COMP1,SENIOR,HIGH_SCHOOL,NONE,FINANCE,20,97
JOB1362684410440,COMP11,MANAGER,NONE,NONE,EDUCATION,14,86
JOB1362684410441,COMP45,JUNIOR,DOCTORAL,NONE,HEALTH,8,99
JOB1362684410442,COMP51,CTO,HIGH_SCHOOL,NONE,EDUCATION,5,84
JOB1362684410443,COMP31,CEO,NONE,NONE,OIL,11,64
JOB1362684410444,COMP43,SENIOR,MASTERS,NONE,FINANCE,2,86
JOB1362684410445,COMP42,JANITOR,NONE,NONE,HEALTH,19,43
JOB1362684410446,COMP16,JUNIOR,NONE,NONE,FINANCE,18,83
JOB1362684410447,COMP13,VICE_PRESIDENT,BACHELORS,PHYSICS,FINANCE,15,43
JOB1362684410448,COMP58,SENIOR,MASTERS,LITERATURE,WEB,18,12
JOB1362684410449,COMP3,CEO,BACHELORS,ENGINEERING,OIL,11,46
JOB1362684410450,COMP48,JANITOR,HIGH_SCHOOL,NONE,AUTO,1,58
JOB1362684410451,COMP44,CFO,HIGH_SCHOOL,NONE,EDUCATION,2,13
JOB1362684410452,COMP38,CTO,DOCTORAL,CHEMISTRY,AUTO,7,93
JOB1362684410453,COMP41,CEO,MASTERS,MATH,EDUCATION,2,84
JOB1362684410454,COMP10,JUNIOR,HIGH_SCHOOL,NONE,OIL,8,35
JOB1362684410455,COMP13,JANITOR,NONE,NONE,FINANCE,11,98
JOB1362684410456,COMP40,VICE_PRESIDENT,BACHELORS,PHYSICS,EDUCATION,11,5
JOB1362684410457,COMP43,CFO,NONE,NONE,SERVICE,6,29
JOB1362684410458,COMP8,SENIOR,HIGH_SCHOOL,NONE,WEB,11,67
JOB1362684410459,COMP10,CEO,NONE,NONE,AUTO,19,16
JOB1362684410460,COMP57,SENIOR,MASTERS,BUSINESS,WEB,24,31
JOB1362684410461,COMP57,SENIOR,DOCTORAL,PHYSICS,HEALTH,1,65
JOB1362684410462,COMP9,JANITOR,HIGH_SCHOOL,NONE,OIL,7,61
JOB1362684410463,COMP41,MANAGER,NONE,NONE,AUTO,1,61
JOB1362684410464,COMP22,CFO,DOCTORAL,BUSINESS,EDUCATION,13,99
JOB1362684410465,COMP52,CEO,NONE,NONE,HEALTH,1,75
JOB1362684410466,COMP13,JANITOR,NONE,NONE,SERVICE,8,77
JOB1362684410467,COMP51,SENIOR,HIGH_SCHOOL,NONE,AUTO,6,67
JOB1362684410468,COMP52,JUNIOR,NONE,NONE,EDUCATION,12,44
JOB1362684410469,COMP49,CTO,MASTERS,PHYSICS,HEALTH,23,42
JOB1362684410470,COMP50,MANAGER,NONE,NONE,AUTO,5,92
JOB1362684410471,COMP18,CEO,HIGH_SCHOOL,NONE,WEB,12,9
JOB1362684410472,COMP40,CEO,HIGH_SCHOOL,NONE,OIL,20,60
JOB1362684410473,COMP55,JUNIOR,BACHELORS,BIOLOGY,HEALTH,4,8
JOB1362684410474,COMP4,JANITOR,NONE,NONE,OIL,10,3
JOB1362684410475,COMP22,CTO,NONE,NONE,SERVICE,2,29
JOB1362684410476,COMP56,CTO,NONE,NONE,WEB,9,5
JOB1362684410477,COMP57,CTO,DOCTORAL,LITERATURE,HEALTH,17,88
JOB1362684410478,COMP4,JANITOR,NONE,NONE,AUTO,8,51
JOB1362684410479,COMP2,SENIOR,NONE,NONE,HEALTH,14,85
JOB1362684410480,COMP38,MANAGER,MASTERS,ENGINEERING,FINANCE,9,98
JOB1362684410481,COMP21,CEO,DOCTORAL,NONE,AUTO,16,1
JOB1362684410482,COMP62,JANITOR,NONE,NONE,EDUCATION,2,39
JOB1362684410483,COMP34,VICE_PRESIDENT,BACHELORS,ENGINEERING,HEALTH,23,14
JOB1362684410484,COMP26,MANAGER,BACHELORS,BIOLOGY,EDUCATION,11,63
JOB1362684410485,COMP57,CTO,NONE,NONE,SERVICE,3,97
JOB1362684410486,COMP19,JUNIOR,DOCTORAL,CHEMISTRY,OIL,20,83
JOB1362684410487,COMP14,CEO,HIGH_SCHOOL,NONE,WEB,14,41
JOB1362684410488,COMP51,JUNIOR,HIGH_SCHOOL,NONE,AUTO,5,57
JOB1362684410489,COMP6,VICE_PRESIDENT,HIGH_SCHOOL,NONE,SERVICE,21,45
JOB1362684410490,COMP23,JUNIOR,HIGH_SCHOOL,NONE,FINANCE,13,64
JOB1362684410491,COMP56,JUNIOR,NONE,NONE,AUTO,1,45
JOB1362684410492,COMP18,CEO,DOCTORAL,MATH,FINANCE,15,78
JOB1362684410493,COMP52,JUNIOR,BACHELORS,NONE,SERVICE,11,10
JOB1362684410494,COMP43,CEO,DOCTORAL,CHEMISTRY,SERVICE,21,80
JOB1362684410495,COMP11,JUNIOR,BACHELORS,COMPSCI,FINANCE,18,92
JOB1362684410496,COMP29,VICE_PRESIDENT,MASTERS,BUSINESS,WEB,23,9
JOB1362684410497,COMP17,JUNIOR,DOCTORAL,BUSINESS,HEALTH,3,59
JOB1362684410498,COMP32,CFO,NONE,NONE,OIL,5,7
JOB1362684410499,COMP55,CTO,NONE,NONE,AUTO,13,27
JOB1362684410500,COMP51,CTO,MASTERS,COMPSCI,OIL,12,19
JOB1362684410501,COMP0,JANITOR,HIGH_SCHOOL,NONE,AUTO,18,45
JOB1362684410502,COMP61,CFO,MASTERS,CHEMISTRY,FINANCE,5,96
JOB1362684410503,COMP52,CEO,HIGH_SCHOOL,NONE,FINANCE,8,77
JOB1362684410504,COMP49,CTO,MASTERS,BIOLOGY,EDUCATION,5,44
JOB1362684410505,COMP57,MANAGER,DOCTORAL,BIOLOGY,HEALTH,13,3
JOB1362684410506,COMP62,JANITOR,NONE,NONE,WEB,19,85
JOB1362684410507,COMP19,JUNIOR,BACHELORS,ENGINEERING,SERVICE,1,76
JOB1362684410508,COMP59,JUNIOR,MASTERS,MATH,WEB,6,68
JOB1362684410509,COMP39,SENIOR,NONE,NONE,EDUCATION,1,5
JOB1362684410510,COMP37,CTO,DOCTORAL,BUSINESS,AUTO,19,90
JOB1362684410511,COMP14,CEO,DOCTORAL,PHYSICS,HEALTH,23,52
JOB1362684410512,COMP47,JUNIOR,MASTERS,NONE,AUTO,0,63
JOB1362684410513,COMP19,CTO,NONE,NONE,OIL,11,36
JOB1362684410514,COMP22,MANAGER,NONE,NONE,HEALTH,13,66
JOB1362684410515,COMP12,SENIOR,NONE,NONE,SERVICE,4,2
JOB1362684410516,COMP14,VICE_PRESIDENT,HIGH_SCHOOL,NONE,OIL,21,2
JOB1362684410517,COMP36,CFO,MASTERS,MATH,FINANCE,15,66
JOB1362684410518,COMP8,JUNIOR,DOCTORAL,COMPSCI,SERVICE,9,75
JOB1362684410519,COMP36,CTO,NONE,NONE,WEB,3,8
JOB1362684410520,COMP47,JANITOR,HIGH_SCHOOL,NONE,AUTO,1,56
JOB1362684410521,COMP23,CTO,HIGH_SCHOOL,NONE,AUTO,21,4
JOB1362684410522,COMP49,SENIOR,BACHELORS,ENGINEERING,AUTO,9,88
JOB1362684410523,COMP24,SENIOR,MASTERS,MATH,FINANCE,9,31
JOB1362684410524,COMP47,CEO,DOCTORAL,PHYSICS,WEB,16,57
JOB1362684410525,COMP49,JANITOR,HIGH_SCHOOL,NONE,SERVICE,5,93
JOB1362684410526,COMP24,CFO,MASTERS,COMPSCI,SERVICE,15,31
JOB1362684410527,COMP39,SENIOR,MASTERS,NONE,SERVICE,19,33
JOB1362684410528,COMP26,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,10,90
JOB1362684410529,COMP8,VICE_PRESIDENT,NONE,NONE,FINANCE,8,51
JOB1362684410530,COMP13,MANAGER,BACHELORS,BIOLOGY,OIL,6,68
JOB1362684410531,COMP37,CEO,MASTERS,MATH,EDUCATION,20,12
JOB1362684410532,COMP49,JANITOR,NONE,NONE,WEB,21,63
JOB1362684410533,COMP54,JUNIOR,NONE,NONE,WEB,9,53
JOB1362684410534,COMP53,CFO,DOCTORAL,MATH,OIL,13,70
JOB1362684410535,COMP62,CEO,HIGH_SCHOOL,NONE,EDUCATION,12,47
JOB1362684410536,COMP36,MANAGER,BACHELORS,BUSINESS,EDUCATION,0,16
JOB1362684410537,COMP42,VICE_PRESIDENT,BACHELORS,COMPSCI,EDUCATION,8,26
JOB1362684410538,COMP23,VICE_PRESIDENT,BACHELORS,ENGINEERING,HEALTH,13,30
JOB1362684410539,COMP30,CFO,BACHELORS,ENGINEERING,AUTO,6,47
JOB1362684410540,COMP1,VICE_PRESIDENT,BACHELORS,LITERATURE,HEALTH,3,25
JOB1362684410541,COMP43,SENIOR,NONE,NONE,FINANCE,9,94
JOB1362684410542,COMP31,CFO,NONE,NONE,SERVICE,11,61
JOB1362684410543,COMP3,VICE_PRESIDENT,NONE,NONE,AUTO,18,16
JOB1362684410544,COMP0,MANAGER,BACHELORS,BIOLOGY,HEALTH,9,68
JOB1362684410545,COMP43,SENIOR,HIGH_SCHOOL,NONE,OIL,13,48
JOB1362684410546,COMP28,SENIOR,NONE,NONE,EDUCATION,23,59
JOB1362684410547,COMP47,CFO,MASTERS,COMPSCI,OIL,17,65
JOB1362684410548,COMP56,CTO,HIGH_SCHOOL,NONE,HEALTH,1,61
JOB1362684410549,COMP20,CEO,MASTERS,PHYSICS,OIL,13,65
JOB1362684410550,COMP41,JANITOR,HIGH_SCHOOL,NONE,SERVICE,17,13
JOB1362684410551,COMP57,VICE_PRESIDENT,NONE,NONE,WEB,19,11
JOB1362684410552,COMP48,JANITOR,HIGH_SCHOOL,NONE,HEALTH,13,63
JOB1362684410553,COMP1,CTO,NONE,NONE,EDUCATION,3,26
JOB1362684410554,COMP47,JANITOR,NONE,NONE,OIL,17,7
JOB1362684410555,COMP24,JANITOR,NONE,NONE,WEB,0,77
JOB1362684410556,COMP33,CEO,MASTERS,CHEMISTRY,AUTO,23,11
JOB1362684410557,COMP21,MANAGER,BACHELORS,ENGINEERING,HEALTH,7,97
JOB1362684410558,COMP58,JUNIOR,NONE,NONE,WEB,14,73
JOB1362684410559,COMP7,MANAGER,HIGH_SCHOOL,NONE,OIL,11,8
JOB1362684410560,COMP14,JUNIOR,MASTERS,MATH,OIL,8,11
JOB1362684410561,COMP34,CFO,BACHELORS,MATH,HEALTH,15,85
JOB1362684410562,COMP15,CFO,MASTERS,ENGINEERING,HEALTH,24,20
JOB1362684410563,COMP45,MANAGER,BACHELORS,BUSINESS,AUTO,3,70
JOB1362684410564,COMP26,VICE_PRESIDENT,HIGH_SCHOOL,NONE,HEALTH,3,69
JOB1362684410565,COMP36,SENIOR,MASTERS,PHYSICS,OIL,21,60
JOB1362684410566,COMP43,JANITOR,NONE,NONE,SERVICE,15,90
JOB1362684410567,COMP53,CEO,HIGH_SCHOOL,NONE,FINANCE,20,57
JOB1362684410568,COMP15,MANAGER,NONE,NONE,OIL,1,35
JOB1362684410569,COMP15,JANITOR,NONE,NONE,SERVICE,13,76
JOB1362684410570,COMP14,CFO,DOCTORAL,MATH,EDUCATION,10,54
JOB1362684410571,COMP51,CEO,HIGH_SCHOOL,NONE,SERVICE,13,17
JOB1362684410572,COMP5,MANAGER,NONE,NONE,SERVICE,18,14
JOB1362684410573,COMP8,JANITOR,NONE,NONE,OIL,22,28
JOB1362684410574,COMP44,JANITOR,HIGH_SCHOOL,NONE,OIL,11,26
JOB1362684410575,COMP48,JANITOR,HIGH_SCHOOL,NONE,WEB,9,51
JOB1362684410576,COMP40,CTO,BACHELORS,CHEMISTRY,FINANCE,4,83
JOB1362684410577,COMP20,MANAGER,BACHELORS,NONE,WEB,17,78
JOB1362684410578,COMP24,JUNIOR,DOCTORAL,ENGINEERING,SERVICE,5,88
JOB1362684410579,COMP45,JUNIOR,BACHELORS,BIOLOGY,SERVICE,14,29
JOB1362684410580,COMP40,CEO,BACHELORS,CHEMISTRY,AUTO,3,43
JOB1362684410581,COMP54,SENIOR,DOCTORAL,BIOLOGY,SERVICE,10,6
JOB1362684410582,COMP20,CEO,HIGH_SCHOOL,NONE,OIL,5,43
JOB1362684410583,COMP3,CFO,DOCTORAL,ENGINEERING,SERVICE,23,65
JOB1362684410584,COMP56,CFO,NONE,NONE,HEALTH,0,4
JOB1362684410585,COMP29,MANAGER,MASTERS,PHYSICS,EDUCATION,22,83
JOB1362684410586,COMP34,CFO,HIGH_SCHOOL,NONE,FINANCE,3,51
JOB1362684410587,COMP28,MANAGER,HIGH_SCHOOL,NONE,WEB,22,50
JOB1362684410588,COMP40,CEO,NONE,NONE,HEALTH,2,30
JOB1362684410589,COMP2,JANITOR,NONE,NONE,FINANCE,20,85
JOB1362684410590,COMP51,SENIOR,HIGH_SCHOOL,NONE,HEALTH,24,82
JOB1362684410591,COMP32,JANITOR,HIGH_SCHOOL,NONE,EDUCATION,15,9
JOB1362684410592,COMP14,CEO,BACHELORS,CHEMISTRY,AUTO,13,15
JOB1362684410593,COMP28,JUNIOR,MASTERS,MATH,OIL,2,51
JOB1362684410594,COMP62,VICE_PRESIDENT,DOCTORAL,LITERATURE,SERVICE,10,98
JOB1362684410595,COMP53,CFO,BACHELORS,PHYSICS,AUTO,9,50
JOB1362684410596,COMP1,VICE_PRESIDENT,DOCTORAL,CHEMISTRY,FINANCE,15,37
JOB1362684410597,COMP38,CEO,NONE,NONE,EDUCATION,20,11
JOB1362684410598,COMP55,CFO,BACHELORS,MATH,WEB,17,82
JOB1362684410599,COMP52,VICE_PRESIDENT,DOCTORAL,CHEMISTRY,FINANCE,5,19
JOB1362684410600,COMP17,JUNIOR,HIGH_SCHOOL,NONE,OIL,6,97
JOB1362684410601,COMP52,VICE_PRESIDENT,HIGH_SCHOOL,NONE,FINANCE,17,42
JOB1362684410602,COMP3,MANAGER,DOCTORAL,CHEMISTRY,SERVICE,1,5
JOB1362684410603,COMP27,MANAGER,NONE,NONE,WEB,3,41
JOB1362684410604,COMP27,CEO,HIGH_SCHOOL,NONE,AUTO,20,54
JOB1362684410605,COMP2,CEO,HIGH_SCHOOL,NONE,AUTO,18,54
JOB1362684410606,COMP12,SENIOR,BACHELORS,BIOLOGY,FINANCE,16,24
JOB1362684410607,COMP41,SENIOR,BACHELORS,BIOLOGY,OIL,24,47
JOB1362684410608,COMP39,CEO,HIGH_SCHOOL,NONE,HEALTH,8,4
JOB1362684410609,COMP41,JANITOR,NONE,NONE,FINANCE,3,4
JOB1362684410610,COMP40,CEO,NONE,NONE,OIL,0,54
JOB1362684410611,COMP37,JANITOR,HIGH_SCHOOL,NONE,AUTO,1,76
JOB1362684410612,COMP32,CEO,DOCTORAL,CHEMISTRY,FINANCE,0,53
JOB1362684410613,COMP54,CFO,NONE,NONE,FINANCE,19,97
JOB1362684410614,COMP25,SENIOR,BACHELORS,BUSINESS,WEB,5,76
JOB1362684410615,COMP18,CTO,BACHELORS,LITERATURE,AUTO,12,50
JOB1362684410616,COMP53,CTO,MASTERS,CHEMISTRY,WEB,15,45
JOB1362684410617,COMP26,CFO,DOCTORAL,PHYSICS,WEB,8,74
JOB1362684410618,COMP52,CTO,DOCTORAL,PHYSICS,OIL,1,40
JOB1362684410619,COMP24,CEO,MASTERS,CHEMISTRY,FINANCE,4,30
JOB1362684410620,COMP26,CEO,MASTERS,LITERATURE,OIL,12,19
JOB1362684410621,COMP22,JANITOR,HIGH_SCHOOL,NONE,FINANCE,1,58
JOB1362684410622,COMP28,CEO,BACHELORS,NONE,FINANCE,12,73
JOB1362684410623,COMP32,CFO,NONE,NONE,OIL,10,80
JOB1362684410624,COMP55,CEO,MASTERS,ENGINEERING,AUTO,2,88
JOB1362684410625,COMP38,CTO,DOCTORAL,COMPSCI,OIL,11,99
JOB1362684410626,COMP54,CTO,DOCTORAL,MATH,EDUCATION,15,55
JOB1362684410627,COMP5,CTO,MASTERS,BIOLOGY,SERVICE,16,91
JOB1362684410628,COMP60,MANAGER,NONE,NONE,FINANCE,5,62
JOB1362684410629,COMP3,JANITOR,NONE,NONE,EDUCATION,19,95
JOB1362684410630,COMP17,CEO,NONE,NONE,WEB,11,69
JOB1362684410631,COMP13,JUNIOR,NONE,NONE,OIL,20,41
JOB1362684410632,COMP28,SENIOR,BACHELORS,PHYSICS,WEB,7,13
JOB1362684410633,COMP9,CTO,MASTERS,PHYSICS,AUTO,2,79
JOB1362684410634,COMP42,JANITOR,NONE,NONE,FINANCE,13,48
JOB1362684410635,COMP0,CFO,BACHELORS,BIOLOGY,HEALTH,6,94
JOB1362684410636,COMP45,CFO,NONE,NONE,EDUCATION,22,36
JOB1362684410637,COMP21,MANAGER,DOCTORAL,NONE,HEALTH,2,42
JOB1362684410638,COMP16,CEO,NONE,NONE,EDUCATION,5,88
JOB1362684410639,COMP9,CTO,DOCTORAL,BIOLOGY,AUTO,7,37
JOB1362684410640,COMP14,SENIOR,DOCTORAL,LITERATURE,HEALTH,17,58
JOB1362684410641,COMP12,JANITOR,HIGH_SCHOOL,NONE,SERVICE,15,71
JOB1362684410642,COMP42,MANAGER,BACHELORS,CHEMISTRY,WEB,22,76
JOB1362684410643,COMP34,CTO,NONE,NONE,HEALTH,19,72
JOB1362684410644,COMP33,CEO,DOCTORAL,BUSINESS,EDUCATION,0,68
JOB1362684410645,COMP46,MANAGER,DOCTORAL,COMPSCI,OIL,19,85
JOB1362684410646,COMP10,CFO,HIGH_SCHOOL,NONE,AUTO,3,99
JOB1362684410647,COMP6,JUNIOR,HIGH_SCHOOL,NONE,AUTO,20,81
JOB1362684410648,COMP50,CEO,DOCTORAL,BIOLOGY,EDUCATION,5,23
JOB1362684410649,COMP27,CFO,HIGH_SCHOOL,NONE,FINANCE,7,8
JOB1362684410650,COMP35,MANAGER,NONE,NONE,FINANCE,2,61
JOB1362684410651,COMP16,CFO,BACHELORS,NONE,SERVICE,13,99
JOB1362684410652,COMP28,JUNIOR,BACHELORS,ENGINEERING,FINANCE,23,47
JOB1362684410653,COMP39,SENIOR,HIGH_SCHOOL,NONE,WEB,6,76
JOB1362684410654,COMP40,JANITOR,NONE,NONE,OIL,12,6
JOB1362684410655,COMP2,SENIOR,HIGH_SCHOOL,NONE,EDUCATION,20,71
JOB1362684410656,COMP61,CTO,DOCTORAL,ENGINEERING,EDUCATION,8,89
JOB1362684410657,COMP62,CEO,BACHELORS,BIOLOGY,WEB,0,4
JOB1362684410658,COMP16,CFO,BACHELORS,ENGINEERING,SERVICE,18,15
JOB1362684410659,COMP41,SENIOR,HIGH_SCHOOL,NONE,FINANCE,13,55
JOB1362684410660,COMP2,CEO,HIGH_SCHOOL,NONE,AUTO,7,43
JOB1362684410661,COMP8,VICE_PRESIDENT,BACHELORS,ENGINEERING,WEB,10,42
JOB1362684410662,COMP19,VICE_PRESIDENT,HIGH_SCHOOL,NONE,EDUCATION,20,31
JOB1362684410663,COMP15,SENIOR,MASTERS,BIOLOGY,HEALTH,8,88
JOB1362684410664,COMP24,CFO,HIGH_SCHOOL,NONE,HEALTH,7,28
JOB1362684410665,COMP49,CTO,NONE,NONE,HEALTH,12,53
JOB1362684410666,COMP56,CTO,NONE,NONE,OIL,5,45
JOB1362684410667,COMP41,MANAGER,NONE,NONE,OIL,7,76
JOB1362684410668,COMP54,VICE_PRESIDENT,HIGH_SCHOOL,NONE,WEB,14,31
JOB1362684410669,COMP3,JUNIOR,DOCTORAL,BUSINESS,FINANCE,22,20
JOB1362684410670,COMP12,VICE_PRESIDENT,MASTERS,ENGINEERING,AUTO,9,64
JOB1362684410671,COMP24,VICE_PRESIDENT,DOCTORAL,MATH,EDUCATION,2,21
JOB1362684410672,COMP43,JUNIOR,BACHELORS,COMPSCI,WEB,8,97
JOB1362684410673,COMP16,JANITOR,NONE,NONE,EDUCATION,10,53
JOB1362684410674,COMP17,JUNIOR,HIGH_SCHOOL,NONE,HEALTH,1,31
JOB1362684410675,COMP16,MANAGER,MASTERS,PHYSICS,WEB,4,22
JOB1362684410676,COMP59,JANITOR,NONE,NONE,SERVICE,11,48
JOB1362684410677,COMP44,JUNIOR,DOCTORAL,BIOLOGY,SERVICE,4,28
JOB1362684410678,COMP6,SENIOR,BACHELORS,BUSINESS,FINANCE,5,63
JOB1362684410679,COMP35,JANITOR,HIGH_SCHOOL,NONE,AUTO,16,2
JOB1362684410680,COMP41,CEO,HIGH_SCHOOL,NONE,OIL,17,80
JOB1362684410681,COMP36,CTO,NONE,NONE,FINANCE,9,74
JOB1362684410682,COMP18,CEO,NONE,NONE,WEB,1,97
JOB1362684410683,COMP46,CTO,NONE,NONE,OIL,13,86
JOB1362684410684,COMP54,CFO,MASTERS,LITERATURE,FINANCE,5,52
JOB1362684410685,COMP32,JANITOR,NONE,NONE,HEALTH,1,68
JOB1362684410686,COMP55,SENIOR,NONE,NONE,WEB,1,43
JOB1362684410687,COMP3,CTO,BACHELORS,PHYSICS,OIL,8,56
JOB1362684410688,COMP28,CEO,NONE,NONE,WEB,9,87
JOB1362684410689,COMP59,CTO,NONE,NONE,OIL,5,16
JOB1362684410690,COMP45,CEO,BACHELORS,CHEMISTRY,FINANCE,18,45
JOB1362684410691,COMP6,CEO,DOCTORAL,MATH,AUTO,2,49
JOB1362684410692,COMP39,SENIOR,HIGH_SCHOOL,NONE,HEALTH,6,88
JOB1362684410693,COMP29,VICE_PRESIDENT,NONE,NONE,OIL,11,27
JOB1362684410694,COMP39,MANAGER,HIGH_SCHOOL,NONE,OIL,1,90
JOB1362684410695,COMP60,SENIOR,DOCTORAL,BUSINESS,HEALTH,8,36
JOB1362684410696,COMP25,MANAGER,DOCTORAL,BUSINESS,OIL,4,40
JOB1362684410697,COMP50,VICE_PRESIDENT,MASTERS,COMPSCI,HEALTH,15,15
JOB1362684410698,COMP15,CEO,MASTERS,BUSINESS,WEB,20,95
JOB1362684410699,COMP35,SENIOR,BACHELORS,LITERATURE,FINANCE,2,74
JOB1362684410700,COMP59,CEO,HIGH_SCHOOL,NONE,HEALTH,9,59
JOB1362684410701,COMP59,CTO,HIGH_SCHOOL,NONE,SERVICE,7,42
JOB1362684410702,COMP2,MANAGER,BACHELORS,MATH,AUTO,12,39
JOB1362684410703,COMP27,VICE_PRESIDENT,DOCTORAL,BUSINESS,FINANCE,5,34
JOB1362684410704,COMP40,VICE_PRESIDENT,BACHELORS,LITERATURE,WEB,21,30
JOB1362684410705,COMP12,CTO,DOCTORAL,NONE,FINANCE,19,56
JOB1362684410706,COMP17,VICE_PRESIDENT,NONE,NONE,WEB,10,71
JOB1362684410707,COMP24,SENIOR,NONE,NONE,FINANCE,4,22
JOB1362684410708,COMP11,CEO,BACHELORS,NONE,WEB,19,55
JOB1362684410709,COMP6,JUNIOR,DOCTORAL,CHEMISTRY,WEB,21,51
JOB1362684410710,COMP46,CFO,NONE,NONE,WEB,21,70
JOB1362684410711,COMP23,JANITOR,HIGH_SCHOOL,NONE,SERVICE,16,56
JOB1362684410712,COMP42,VICE_PRESIDENT,HIGH_SCHOOL,NONE,SERVICE,24,56
JOB1362684410713,COMP49,SENIOR,MASTERS,BIOLOGY,HEALTH,21,50
JOB1362684410714,COMP9,SENIOR,BACHELORS,MATH,EDUCATION,5,8
JOB1362684410715,COMP21,CTO,BACHELORS,COMPSCI,FINANCE,8,78
JOB1362684410716,COMP10,CEO,DOCTORAL,PHYSICS,AUTO,13,89
JOB1362684410717,COMP14,CFO,DOCTORAL,BIOLOGY,WEB,18,99
JOB1362684410718,COMP43,CFO,NONE,NONE,SERVICE,8,39
JOB1362684410719,COMP22,VICE_PRESIDENT,HIGH_SCHOOL,NONE,EDUCATION,3,8
JOB1362684410720,COMP27,SENIOR,BACHELORS,PHYSICS,EDUCATION,10,42
JOB1362684410721,COMP56,MANAGER,NONE,NONE,SERVICE,4,11
JOB1362684410722,COMP34,CTO,BACHELORS,NONE,AUTO,11,31
JOB1362684410723,COMP23,JUNIOR,NONE,NONE,HEALTH,20,58
JOB1362684410724,COMP60,SENIOR,MASTERS,COMPSCI,FINANCE,12,61
JOB1362684410725,COMP45,JANITOR,HIGH_SCHOOL,NONE,OIL,14,98
JOB1362684410726,COMP30,SENIOR,BACHELORS,PHYSICS,OIL,5,82
JOB1362684410727,COMP6,CTO,NONE,NONE,OIL,6,98
JOB1362684410728,COMP13,VICE_PRESIDENT,MASTERS,PHYSICS,HEALTH,16,2
JOB1362684410729,COMP37,SENIOR,MASTERS,LITERATURE,EDUCATION,7,52
JOB1362684410730,COMP20,JUNIOR,HIGH_SCHOOL,NONE,AUTO,11,86
JOB1362684410731,COMP18,SENIOR,HIGH_SCHOOL,NONE,AUTO,16,30
JOB1362684410732,COMP5,JANITOR,HIGH_SCHOOL,NONE,OIL,17,23
JOB1362684410733,COMP26,MANAGER,DOCTORAL,BUSINESS,EDUCATION,20,15
JOB1362684410734,COMP62,VICE_PRESIDENT,HIGH_SCHOOL,NONE,SERVICE,24,2
JOB1362684410735,COMP62,CTO,BACHELORS,COMPSCI,OIL,22,24
JOB1362684410736,COMP55,CFO,HIGH_SCHOOL,NONE,EDUCATION,1,7
JOB1362684410737,COMP59,CEO,BACHELORS,CHEMISTRY,OIL,10,3
JOB1362684410738,COMP41,SENIOR,MASTERS,LITERATURE,OIL,19,38
JOB1362684410739,COMP35,MANAGER,MASTERS,MATH,WEB,13,94
JOB1362684410740,COMP60,CFO,HIGH_SCHOOL,NONE,OIL,7,34
JOB1362684410741,COMP36,CFO,DOCTORAL,PHYSICS,SERVICE,9,64
JOB1362684410742,COMP47,CEO,MASTERS,BIOLOGY,EDUCATION,7,57
JOB1362684410743,COMP49,MANAGER,NONE,NONE,WEB,7,29
JOB1362684410744,COMP47,CEO,MASTERS,ENGINEERING,AUTO,2,53
JOB1362684410745,COMP39,VICE_PRESIDENT,BACHELORS,LITERATURE,HEALTH,13,39
JOB1362684410746,COMP51,VICE_PRESIDENT,NONE,NONE,WEB,20,33
JOB1362684410747,COMP1,CEO,BACHELORS,LITERATURE,OIL,4,4
JOB1362684410748,COMP57,JANITOR,HIGH_SCHOOL,NONE,OIL,7,31
JOB1362684410749,COMP17,CEO,BACHELORS,LITERATURE,EDUCATION,2,14
JOB1362684410750,COMP2,CTO,MASTERS,LITERATURE,FINANCE,5,79
JOB1362684410751,COMP14,JUNIOR,NONE,NONE,EDUCATION,11,61
JOB1362684410752,COMP52,JUNIOR,HIGH_SCHOOL,NONE,FINANCE,16,24
JOB1362684410753,COMP44,CFO,DOCTORAL,ENGINEERING,FINANCE,13,17
JOB1362684410754,COMP55,MANAGER,NONE,NONE,OIL,2,59
JOB1362684410755,COMP1,CTO,DOCTORAL,BUSINESS,FINANCE,8,6
JOB1362684410756,COMP44,JANITOR,NONE,NONE,AUTO,21,11
JOB1362684410757,COMP53,SENIOR,BACHELORS,COMPSCI,EDUCATION,0,99
